,activity_id,date_start,date_end,placeid,description,is_done,max_participants,feedback_due
728,319910,2023-06-28T20:00:00+02:00,2023-06-28T20:30:00+02:00,843,"Brusselsestraat 60, 3000 Leuven  Meetingpoint: wait outside the entrance for others (who have signed up for pickup). If you are alone, you can go straight in and ask for the manager  Closest HUB: we have agreed with the store to always take everything if it is too much, please redistribute it yourself (eg through our Facebook group) or help drop it at one of the HUBS",TRUE,2,2023-07-28T20:30:00+02:00
729,319922,2023-06-28T19:50:00+02:00,2023-06-28T20:20:00+02:00,854,"Meeting point: outside the shop  Closest HUB - AGORA learning centre (for bread only) or Hal5. If there is excess food let the other members on Facebook know.  Do not forget to bring your own bags for the pickup.  Usually, two persons are enough to carry all the food, however, sometimes it is too much - in this case, please ask for help on the Facebook group and we will help you out :D",TRUE,4,2023-07-28T20:20:00+02:00
730,319882,2023-06-28T18:30:00+02:00,2023-06-28T19:00:00+02:00,858,"Meetingpoint: outside the shop  Knock on the door and mention that you are from 'Food Saving Leuven'   They will open the door, let you in and give you the food.  It can be a lot so bring enough bags! the entire quantity has to be picked up! excess can be dropped at hubs   Closest HUB: Hub Agora",TRUE,4,2023-07-28T19:00:00+02:00
731,319555,2023-06-27T18:30:00+02:00,2023-06-27T19:00:00+02:00,858,"Meetingpoint: outside the shop  Knock on the door and mention that you are from 'Food Saving Leuven'   They will open the door, let you in and give you the food.  It can be a lot so bring enough bags! the entire quantity has to be picked up! excess can be dropped at hubs   Closest HUB: Hub Agora",TRUE,4,2023-07-27T19:00:00+02:00
732,321347,2023-06-26T20:15:00+02:00,2023-06-26T20:45:00+02:00,760,"Closest HUB - AGORA learning center (for bread only) or Hoveniersdreef 33, 3001 Heverlee. If there is excess food let the other members on Facebook know.  Do not forget to bring your own bags for the pickup.  Usually, two persons are enough to carry all the food, however, sometimes it is too much - in this case, please ask for help on the Facebook group and we will help you out :D",TRUE,2,2023-07-26T20:45:00+02:00
733,320892,2023-06-24T20:15:00+02:00,2023-06-24T20:45:00+02:00,760,"Closest HUB - AGORA learning center (for bread only) or Hoveniersdreef 33, 3001 Heverlee. If there is excess food let the other members on Facebook know.  Do not forget to bring your own bags for the pickup.  Usually, two persons are enough to carry all the food, however, sometimes it is too much - in this case, please ask for help on the Facebook group and we will help you out :D",TRUE,2,2023-07-24T20:45:00+02:00
734,318516,2023-06-23T19:50:00+02:00,2023-06-23T20:20:00+02:00,854,"Meeting point: outside the shop  Closest HUB - AGORA learning centre (for bread only) or Hal5. If there is excess food let the other members on Facebook know.  Do not forget to bring your own bags for the pickup.  Usually, two persons are enough to carry all the food, however, sometimes it is too much - in this case, please ask for help on the Facebook group and we will help you out :D",TRUE,4,2023-07-23T20:20:00+02:00
735,320223,2023-06-22T20:15:00+02:00,2023-06-22T20:45:00+02:00,760,"Closest HUB - AGORA learning center (for bread only) or Hoveniersdreef 33, 3001 Heverlee. If there is excess food let the other members on Facebook know.  Do not forget to bring your own bags for the pickup.  Usually, two persons are enough to carry all the food, however, sometimes it is too much - in this case, please ask for help on the Facebook group and we will help you out :D",TRUE,2,2023-07-22T20:45:00+02:00
736,318180,2023-06-22T19:50:00+02:00,2023-06-22T20:20:00+02:00,854,"Meeting point: outside the shop  Closest HUB - AGORA learning centre (for bread only) or Hal5. If there is excess food let the other members on Facebook know.  Do not forget to bring your own bags for the pickup.  Usually, two persons are enough to carry all the food, however, sometimes it is too much - in this case, please ask for help on the Facebook group and we will help you out :D",TRUE,4,2023-07-22T20:20:00+02:00
737,318160,2023-06-22T18:30:00+02:00,2023-06-22T19:00:00+02:00,858,"Meetingpoint: outside the shop  Knock on the door and mention that you are from 'Food Saving Leuven'   They will open the door, let you in and give you the food.  It can be a lot so bring enough bags! the entire quantity has to be picked up! excess can be dropped at hubs   Closest HUB: Hub Agora",TRUE,4,2023-07-22T19:00:00+02:00
738,317184,2023-06-19T19:50:00+02:00,2023-06-19T20:20:00+02:00,854,"Meeting point: outside the shop  Closest HUB - AGORA learning centre (for bread only) or Hal5. If there is excess food let the other members on Facebook know.  Do not forget to bring your own bags for the pickup.  Usually, two persons are enough to carry all the food, however, sometimes it is too much - in this case, please ask for help on the Facebook group and we will help you out :D",TRUE,4,2023-07-19T20:20:00+02:00
739,317167,2023-06-19T18:30:00+02:00,2023-06-19T19:00:00+02:00,858,"Meetingpoint: outside the shop  Knock on the door and mention that you are from 'Food Saving Leuven'   They will open the door, let you in and give you the food.  It can be a lot so bring enough bags! the entire quantity has to be picked up! excess can be dropped at hubs   Closest HUB: Hub Agora",TRUE,4,2023-07-19T19:00:00+02:00
740,316740,2023-06-17T18:25:00+02:00,2023-06-17T18:55:00+02:00,854,"Meeting point: outside the shop  Closest HUB - AGORA learning centre (for bread only) or Hal5. If there is excess food let the other members on Facebook know.  Do not forget to bring your own bags for the pickup.  Usually, two persons are enough to carry all the food, however, sometimes it is too much - in this case, please ask for help on the Facebook group and we will help you out :D",TRUE,4,2023-07-17T18:55:00+02:00
741,316079,2023-06-15T19:50:00+02:00,2023-06-15T20:20:00+02:00,854,"Meeting point: outside the shop  Closest HUB - AGORA learning centre (for bread only) or Hal5. If there is excess food let the other members on Facebook know.  Do not forget to bring your own bags for the pickup.  Usually, two persons are enough to carry all the food, however, sometimes it is too much - in this case, please ask for help on the Facebook group and we will help you out :D",TRUE,4,2023-07-15T20:20:00+02:00
742,317935,2023-06-14T20:15:00+02:00,2023-06-14T20:45:00+02:00,760,"Closest HUB - AGORA learning center (for bread only) or Hoveniersdreef 33, 3001 Heverlee. If there is excess food let the other members on Facebook know.  Do not forget to bring your own bags for the pickup.  Usually, two persons are enough to carry all the food, however, sometimes it is too much - in this case, please ask for help on the Facebook group and we will help you out :D",TRUE,2,2023-07-14T20:45:00+02:00
743,315797,2023-06-14T20:00:00+02:00,2023-06-14T20:30:00+02:00,843,"Brusselsestraat 60, 3000 Leuven  Meetingpoint: wait outside the entrance for others (who have signed up for pickup). If you are alone, you can go straight in and ask for the manager  Closest HUB: we have agreed with the store to always take everything if it is too much, please redistribute it yourself (eg through our Facebook group) or help drop it at one of the HUBS",TRUE,2,2023-07-14T20:30:00+02:00
744,315794,2023-06-14T19:50:00+02:00,2023-06-14T20:20:00+02:00,854,"Meeting point: outside the shop  Closest HUB - AGORA learning centre (for bread only) or Hal5. If there is excess food let the other members on Facebook know.  Do not forget to bring your own bags for the pickup.  Usually, two persons are enough to carry all the food, however, sometimes it is too much - in this case, please ask for help on the Facebook group and we will help you out :D",TRUE,4,2023-07-14T20:20:00+02:00
745,317591,2023-06-13T20:15:00+02:00,2023-06-13T20:45:00+02:00,760,"Closest HUB - AGORA learning center (for bread only) or Hoveniersdreef 33, 3001 Heverlee. If there is excess food let the other members on Facebook know.  Do not forget to bring your own bags for the pickup.  Usually, two persons are enough to carry all the food, however, sometimes it is too much - in this case, please ask for help on the Facebook group and we will help you out :D",TRUE,2,2023-07-13T20:45:00+02:00
746,317217,2023-06-12T20:15:00+02:00,2023-06-12T20:45:00+02:00,760,"Closest HUB - AGORA learning center (for bread only) or Hoveniersdreef 33, 3001 Heverlee. If there is excess food let the other members on Facebook know.  Do not forget to bring your own bags for the pickup.  Usually, two persons are enough to carry all the food, however, sometimes it is too much - in this case, please ask for help on the Facebook group and we will help you out :D",TRUE,2,2023-07-12T20:45:00+02:00
747,315146,2023-06-12T18:30:00+02:00,2023-06-12T19:00:00+02:00,858,"Meetingpoint: outside the shop  Knock on the door and mention that you are from 'Food Saving Leuven'   They will open the door, let you in and give you the food.  It can be a lot so bring enough bags! the entire quantity has to be picked up! excess can be dropped at hubs   Closest HUB: Hub Agora",TRUE,4,2023-07-12T19:00:00+02:00
748,316434,2023-06-09T20:15:00+02:00,2023-06-09T20:45:00+02:00,760,"Closest HUB - AGORA learning center (for bread only) or Hoveniersdreef 33, 3001 Heverlee. If there is excess food let the other members on Facebook know.  Do not forget to bring your own bags for the pickup.  Usually, two persons are enough to carry all the food, however, sometimes it is too much - in this case, please ask for help on the Facebook group and we will help you out :D",TRUE,2,2023-07-09T20:45:00+02:00
749,314421,2023-06-09T19:50:00+02:00,2023-06-09T20:20:00+02:00,854,"Meeting point: outside the shop  Closest HUB - AGORA learning centre (for bread only) or Hal5. If there is excess food let the other members on Facebook know.  Do not forget to bring your own bags for the pickup.  Usually, two persons are enough to carry all the food, however, sometimes it is too much - in this case, please ask for help on the Facebook group and we will help you out :D",TRUE,3,2023-07-09T20:20:00+02:00
750,313736,2023-06-07T18:30:00+02:00,2023-06-07T19:00:00+02:00,858,"Meetingpoint: outside the shop  Knock on the door and mention that you are from 'Food Saving Leuven'   They will open the door, let you in and give you the food.  It can be a lot so bring enough bags! the entire quantity has to be picked up! excess can be dropped at hubs   Closest HUB: Hub Agora",TRUE,3,2023-07-07T19:00:00+02:00
751,312664,2023-06-03T17:55:00+02:00,2023-06-03T18:25:00+02:00,858,"Meetingpoint: outside the shop  Knock on the door and mention that you are from 'Food Saving Leuven'   They will open the door, let you in and give you the food.  It can be a lot so bring enough bags! the entire quantity has to be picked up! excess can be dropped at hubs   Closest HUB: Hub Agora",TRUE,4,2023-07-03T18:25:00+02:00
752,314455,2023-06-02T20:15:00+02:00,2023-06-02T20:45:00+02:00,760,"Closest HUB - AGORA learning center (for bread only) or Hoveniersdreef 33, 3001 Heverlee. If there is excess food let the other members on Facebook know.  Do not forget to bring your own bags for the pickup.  Usually, two persons are enough to carry all the food, however, sometimes it is too much - in this case, please ask for help on the Facebook group and we will help you out :D",TRUE,2,2023-07-02T20:45:00+02:00
