,activity_id,join_date,userid,weight,feedback
1219,206312,2022-05-20T07:20:15.211045Z,15755,20.0,
1220,206237,2022-05-19T18:11:04.089045Z,17849,0.0,"saw discounted packs of food on the counter 
 looking at past postssee that on quite some other days they didn't have food to give away"
1221,204529,2022-05-12T18:23:07.357253Z,12876,0.5,
1222,205556,2022-05-04T21:31:00.195877Z,13344,15.0,
1223,200706,2022-04-28T17:11:57.171967Z,2781,2.0,
1224,200484,2022-04-27T06:30:09.235453Z,15907,0.0,
1225,200484,2022-04-28T17:11:08.704641Z,2781,0.0,
1226,199363,2022-04-22T14:15:18.690216Z,15907,10.0,one bag with bread
1227,198861,2022-04-22T14:14:39.880090Z,15907,0.0,
1228,197608,2022-04-22T14:14:24.933581Z,15907,0.0,
1229,197235,2022-04-15T22:24:01.480877Z,13344,0.0,
1230,195938,2022-04-22T14:12:32.730476Z,15907,10.0,a half bags full with bread
1231,195862,2022-04-08T10:07:48.643817Z,13344,5.0,"good amount : lots of deli meat 
 premade noodles 
 salads"
1232,194236,2022-04-02T20:02:43.369429Z,16911,0.0,"2 breads 
 2 packs of ham"
1233,193788,2022-03-30T06:34:23.107101Z,16602,0.0,
1234,192897,2022-03-26T07:47:45.551032Z,4571,7.0,alot of bread to save
1235,192579,2022-03-27T17:05:35.074755Z,16911,0.0,only 2 breads left
1236,191671,2022-03-21T17:16:15.616306Z,2781,2.5,
1237,191078,2022-03-17T21:51:22.553961Z,9698,1.5,some small breads
1238,190872,2022-03-16T20:30:12.165965Z,16465,0.8,5 bread + sausage from forget too good to goo bag
1239,189481,2022-04-05T11:30:53.904073Z,12876,5.0,
1240,189408,2022-04-03T19:51:28.585396Z,12876,7.0,
1241,189145,2022-03-12T08:03:07.188291Z,12789,0.0,
1242,188992,2022-03-09T07:18:33.752450Z,2751,10.0,"a lot of smalle breads 
 some big breads"
1243,188283,2022-03-06T21:25:57.088455Z,12789,0.0,
1244,187668,2022-03-05T16:56:01.172032Z,12857,10.0,
1245,187335,2022-03-02T22:14:18.502225Z,15907,0.0,
1246,185484,2022-03-05T16:55:47.940997Z,12857,10.0,
1247,184156,2022-02-19T13:35:01.093932Z,16338,30.0,
1248,183862,2022-02-17T19:50:41.222074Z,9698,7.0,"there were about 7 breads 
 mostly meat for on the bread"
1249,183665,2022-03-06T22:13:08.518781Z,16911,0.0,
1250,183665,2022-03-12T08:02:25.229035Z,12789,0.0,
1251,182788,2022-02-12T07:53:57.126916Z,17369,20.0,"2 bags of bread 
 which had breads from the day before 
 then left the new bread"
1252,182509,2022-02-11T11:02:16.833134Z,16338,25.0,lots of bread today
1253,181392,2022-02-05T08:11:57.528167Z,15907,0.0,
1254,181091,2022-02-06T17:29:11.157511Z,16623,0.0,"besides old bread there were few mayo salads that were expired 
 the cashier gave a bunch of foods to her friends/relatives who  a bit after us"
1255,180887,2022-02-02T19:39:10.307103Z,9698,4.0,"pastries 
 meat"
1256,183363,2022-02-02T18:49:12.719947Z,17369,10.0,today it was a lot of food
1257,180711,2022-02-05T00:27:47.184722Z,15907,0.0,
1258,179765,2022-02-05T00:27:03.966498Z,15907,0.0,"about ten breads 
 baguettes went to cm50"
1259,180698,2022-01-27T19:29:29.484072Z,8634,1.0,only very few breads to save
1260,179556,2022-01-27T08:08:28.378437Z,16191,20.0,there were huge amount of breads
1261,180697,2022-01-26T19:32:43.857497Z,9698,3.0,"soms big breads 
 small breads 
 one paté 
 strawberries"
1262,179337,2022-01-26T07:20:49.380443Z,15907,0.0,
1263,178834,2022-01-23T18:20:11.506402Z,16191,0.0,"there were some instant noodles 
 beers 
 so on in a basket"
1264,180695,2022-01-19T19:34:11.362907Z,17369,0.0,"today around 10 breads 
 no pastries 
 dropped the breads at agora"
1265,177986,2022-01-19T08:18:15.790464Z,15907,0.0,
1266,176394,2022-01-13T10:03:43.367556Z,15907,0.0,saved bread: took some ourselves
1267,175881,2022-01-13T10:02:38.883665Z,15907,0.0,
1268,174990,2022-01-05T16:09:16.411480Z,15907,8.0,"about 10 baguettes 
 30 pastries to save"
1269,174005,2022-01-05T21:04:55.845510Z,15907,0.0,
1270,173804,2021-12-30T09:32:44.805273Z,16212,0.0,"after two times when there was nothing at the door of the supermarket 
 this morning the black bag was bursting with bread"
1271,173587,2021-12-29T07:45:42.993664Z,15907,10.0,
1272,172500,2021-12-24T08:53:52.723100Z,16338,45.0,lots of bread
1273,172284,2021-12-23T07:42:44.224206Z,15907,17.0,
1274,171329,2021-12-18T08:45:13.732073Z,16212,0.0,but no breads nor pastries
1275,171121,2021-12-17T08:01:46.591934Z,15907,15.0,about twenty breads
1276,170255,2021-12-12T17:50:13.739849Z,15362,0.0,"picked up the food 
 butleft the food at cm50 
 a lot of jars 
 noodles"
1277,170255,2021-12-12T19:35:08.040960Z,13163,2.0,
1278,170020,2021-12-12T08:16:08.926317Z,15907,16.0,
1279,169755,2021-12-10T08:50:24.406617Z,13163,15.0,"huge amount of bread 
 pastries today"
1280,169364,2021-12-08T07:30:57.467368Z,15907,0.0,"no bread 
 about 25 pastries 
 donuts"
1281,169364,2021-12-08T10:29:28.034384Z,11233,0.0,
1282,168367,2021-12-03T07:57:54.682967Z,15907,8.0,one bag with about ten breads
1283,168183,2021-12-02T08:17:23.707305Z,13163,4.0,"bread 
 pastries as always"
1284,167290,2021-11-27T08:48:23.183631Z,13163,6.0,
1285,167290,2021-11-27T08:26:31.571417Z,15907,10.0,
1286,167086,2021-11-26T11:54:39.638946Z,3002,9.0,pastries
1287,166883,2021-11-25T08:37:29.088001Z,13163,3.0,"bread 
 pastries"
1288,166685,2021-11-24T08:48:24.736216Z,13163,6.0,"bread loafs 
 baguettes dropped them at cm50 hub"
1289,165342,2021-11-17T08:21:10.842033Z,15907,4.0,half a bag with small breads
1290,164864,2021-11-14T20:23:23.400820Z,15468,15.0,"full boxes of tofu 
 coconut juice 
 also many noodles 
 canned tuna 
 sauces"
1291,164649,2021-11-13T08:07:40.130471Z,15907,6.0,"15 small baguettes 
 no bread as such"
1292,164403,2021-11-12T07:33:04.183204Z,13163,4.0,
1293,164403,2021-11-14T20:36:46.888116Z,15468,0.0,"a whole sack of bread 
 pastries"
1294,163968,2021-11-10T11:17:39.006968Z,13163,2.0,could rescue some bread loafs
1295,163774,2021-11-09T07:36:33.225080Z,13163,0.0,"there were no bread 
 the manager told us that tuesdays they don't have leftovers"
1296,163075,2021-11-05T07:33:59.778667Z,15907,2.0,there were few breads
1297,162807,2021-11-04T07:25:57.365627Z,13163,0.0,
1298,165161,2021-11-03T17:53:48.231284Z,13163,3.0,some sauces for marinating meat available
1299,162130,2021-11-01T07:21:48.812366Z,16623,0.0,
1300,161425,2021-10-28T08:52:07.206885Z,15907,8.0,half a bag of bread
1301,160952,2021-10-26T20:28:01.258999Z,12876,0.0,
1302,160147,2021-10-21T07:53:02.923115Z,2781,4.5,
1303,159943,2021-10-20T11:31:40.029394Z,5888,0.0,full bag of bread
1304,159139,2021-10-15T06:52:51.196620Z,15907,35.0,there were more than 50 breads
1305,158501,2021-10-12T07:01:54.733069Z,15907,3.5,"but: few breads 
 today there were five breads 
 some pastry"
1306,158020,2021-10-09T07:42:55.271360Z,15907,0.0,no bread though
1307,157223,2021-10-05T09:51:40.385785Z,8959,0.0,with few bread
1308,155472,2021-10-09T07:40:20.914708Z,15907,0.0,
1309,154584,2021-09-19T18:15:09.819034Z,13918,0.0,"a lot of tofu 
 some ramen 
 sauces"
1310,154584,2021-09-20T15:20:32.117568Z,6671,0.0,
1311,154174,2021-09-18T08:30:25.516056Z,15615,0.0,just 1 half full bag with some bread :
1312,154102,2021-09-16T16:06:27.428223Z,12827,0.0,
1313,154102,2021-09-16T16:12:34.976595Z,12876,0.0,
1314,154012,2021-09-16T12:25:20.392726Z,12827,0.0,
1315,153613,2021-09-14T07:08:02.596526Z,15907,0.0,
1316,153459,2021-09-17T16:40:06.085962Z,2781,0.0,
1317,150278,2021-09-17T16:40:34.397482Z,2781,5.5,
1318,151818,2021-08-22T17:49:27.773034Z,2781,10.5,a lot of jars of different pickled veg
1319,151818,2021-08-22T19:59:23.574669Z,6667,7.0,
1320,149656,2021-08-23T19:11:33.057269Z,12884,0.0,
1321,147038,2021-08-08T18:30:32.264959Z,13777,1.0,"a lot of sauces 
 some snacks 
 the people from the store were really nice to us"
1322,144666,2021-07-27T07:02:00.701495Z,2781,6.5,"a lot of bread 
 pastries"
1323,144443,2021-07-26T08:14:15.085748Z,13163,1.0,"a lot of sauces 
 some snacks"
1324,144016,2021-07-23T13:01:02.512340Z,2781,5.0,
1325,143454,2021-07-20T06:52:10.704290Z,2781,10.0,2 bin bags of bread an pastries
1326,145205,2021-07-16T08:50:13.852114Z,12876,6.5,
1327,142515,2021-07-15T18:18:37.810648Z,12876,14.0,
1328,141757,2021-07-11T16:50:21.348492Z,13163,2.5,
1329,141655,2021-07-13T15:28:00.480514Z,12876,3.0,
1330,141214,2021-07-08T20:54:28.872597Z,12857,0.0,i sent my friend lana to the pick up but there was no food because the owner was not informed there was a pick-up moment today
1331,141214,2021-07-09T08:15:57.328834Z,13163,0.0,
1332,141214,2021-07-09T08:48:46.098455Z,2781,0.0,
1333,140871,2021-07-07T08:29:55.884563Z,13163,6.0,we took a lot of veggies
1334,140016,2021-07-02T13:07:47.479731Z,12876,4.5,
1335,140016,2021-07-07T08:29:34.602899Z,13163,0.0,
1336,142040,2021-06-29T22:39:02.479362Z,12876,10.5,
1337,142040,2021-07-08T20:56:41.661430Z,12857,0.0,the food was way over time
1338,139153,2021-06-28T10:42:07.568068Z,13163,3.0,
1339,139153,2021-06-29T10:02:06.115466Z,12876,3.5,
1340,138948,2021-06-26T21:44:19.859900Z,13163,1.5,
1341,140829,2021-06-24T06:42:54.032502Z,13163,2.0,"soya sprouts 
 some sauces"
1342,137626,2021-06-20T11:10:10.862428Z,13163,3.0,"we could save some veggies 
 flatbreads"
1343,137322,2021-06-18T06:32:57.845792Z,14459,10.0,"me collected the breads 
 so many breads - almost all the varieties from delhaize"
1344,137189,2021-06-18T11:23:02.241525Z,13163,4.0,fruit
1345,136884,2021-06-16T10:35:00.764962Z,14459,0.0,
1346,136794,2021-06-16T05:30:24.407026Z,13163,4.0,"a lot of veggies 
 fruits"
1347,136688,2021-06-15T09:52:20.804043Z,18036,8.0,
1348,136427,2021-06-13T18:09:46.176188Z,13163,6.0,lots of chinese snacks
1349,136340,2021-06-13T19:04:28.894517Z,12876,5.0,
1350,136066,2021-06-11T06:36:03.835576Z,2845,10.0,
1351,135982,2021-06-10T19:34:16.225305Z,13163,5.0,"apricots 
 celery 
 bread 
 some fruits : everything went well"
1352,135920,2021-06-10T15:03:52.527800Z,12876,6.5,
1353,135920,2021-06-10T19:33:36.662923Z,13163,2.5,
1354,135920,2021-06-18T06:31:44.059887Z,14459,0.0,
1355,135731,2021-06-09T14:34:02.777753Z,14459,0.0,
1356,135731,2021-06-09T19:46:48.764826Z,12837,10.0,there was a half full bin bag of bread or about 10kg of bread
1357,135639,2021-06-08T17:41:33.567507Z,13163,3.5,"celery 
 some small fruits"
1358,135727,2021-06-04T06:55:41.543271Z,13163,5.5,"lovely bread 
 pastries"
1359,135727,2021-06-07T06:20:53.657946Z,2767,5.0,"lots of delicious bread 
 pastries"
1360,134744,2021-06-03T22:17:17.455014Z,13163,1.5,all sort of veggies
1361,134744,2021-06-07T06:19:43.626431Z,2767,1.5,"there were lots of paprikas 
 little zucchinis"
1362,135726,2021-06-03T14:46:18.846283Z,12876,9.0,"saved bread 
 pastry"
1363,135724,2021-06-01T06:46:34.254617Z,13163,5.0,"a lot of bread 
 pastries"
1364,135724,2021-06-01T07:12:04.287377Z,12837,10.0,there was a lot of bread on today's pickup - a black bin bag full of bread weighing about 15kg
1365,135723,2021-05-31T07:35:58.104253Z,12837,0.0,"no bread to pick up as the store is closed on sundays 
 the store management had concerns that on saturday 29/05/2021 leftover bread was left on there after people picked up what they wanted"
1366,110052,2021-05-30T16:40:56.214411Z,13163,0.0,
1367,110052,2021-05-30T17:23:34.727596Z,2767,0.0,
1368,110052,2021-06-01T21:38:09.518620Z,12876,0.0,
1369,133865,2021-05-29T18:15:22.251583Z,13163,6.0,"some celery 
 strawberries 
 bread"
1370,133436,2021-05-28T06:26:15.585906Z,13163,2.0,"a big amount of spanish buns 
 cupcakes 
 spinach 
 baby tomato"
1371,135720,2021-05-27T06:37:43.852481Z,13163,17.5,"a lot of bread 
 pastries"
1372,134879,2021-05-26T20:04:09.980152Z,12837,1.5,
1373,132612,2021-05-22T16:35:40.464808Z,13163,1.5,"nice amount of processed meat 
 bananas"
1374,107756,2021-05-16T17:50:43.697098Z,13163,2.0,"could save some tofu 
 noodles 
 chili pastes :"
1375,105452,2021-05-02T16:40:54.841953Z,13163,2.5,"salted soybeans 
 noodles 
 some flour"
1376,108734,2021-05-12T10:14:50.467613Z,12837,3.0,"fresh spinach 
 peanut snacks 
 a lot of avocados"
1377,108354,2021-05-27T19:41:18.154902Z,17280,20.0,a lot of sweets
1378,107587,2021-04-24T15:55:25.887561Z,13163,1.0,"got some processed meat 
 sliced bread 
 veggies"
1379,106887,2021-04-20T21:05:58.784568Z,12876,2.0,
1380,106887,2021-04-20T16:28:45.187569Z,13163,2.0,"nice pack of veggies 
 bread"
1381,105394,2021-04-20T11:48:41.455934Z,13163,0.0,
1382,106488,2021-04-19T05:13:23.011946Z,2767,2.0,"some spinach 
 aromatic herbs 
 apples 
 beverages"
1383,106488,2021-04-17T18:10:26.893247Z,13163,1.0,"some apples 
 veggies"
1384,105750,2021-04-18T10:30:23.440948Z,12876,4.0,
1385,105346,2021-04-29T22:23:21.431955Z,16318,7.0,"lots of fruit 
 veggies today :"
1386,104907,2021-04-19T05:12:20.106205Z,2767,2.5,there is a lot of veggies
1387,112024,2021-04-07T16:48:42.304092Z,13163,9.0,
1388,112024,2021-04-07T12:52:27.205588Z,2787,16.0,"butmanaged to collect all the food 
 huge amount of baked goods"
1389,112024,2021-04-19T05:11:01.470422Z,2767,9.5,"lots of bread 
 pastries 
 pizzas 
 the charity group use the rest of the bread"
1390,104594,2021-04-07T10:53:12.305001Z,12876,7.5,
1391,105393,2021-04-05T11:32:54.002024Z,2798,5.0,
1392,126042,2021-04-06T20:30:21.027769Z,2787,6.0,
1393,104181,2021-04-19T05:09:51.789093Z,2767,3.5,"mushrooms 
 paprikas"
1394,112020,2021-04-03T10:22:04.529730Z,3257,0.0,
1395,112020,2021-04-02T18:42:57.843320Z,13163,0.0,
1396,112020,2021-04-02T19:03:59.996645Z,12809,1.0,"was wondering whydid not let them take the food for the families first as that made more sense in my head 
 she said the breads are the most valuable for them"
1397,112020,2021-04-19T05:08:43.821863Z,2767,9.5,"lots of bread 
 pastries 
 pizzas"
1398,112019,2021-04-03T06:47:53.574853Z,2787,2.0,lots of bread
1399,112019,2021-04-01T19:36:01.032513Z,12809,2.0,
1400,103854,2021-04-01T19:35:46.921519Z,12809,3.0,
1401,112018,2021-03-31T20:39:35.737622Z,12876,12.0,
1402,126199,2021-03-31T20:30:31.476475Z,2787,2.5,some spinach-like veggies
1403,126199,2021-03-31T22:01:42.991535Z,15755,2.5,
1404,112017,2021-04-03T06:45:26.679442Z,2787,0.0,
1405,112017,2021-04-01T19:34:29.418706Z,12809,2.5,
1406,103493,2021-03-30T16:26:36.837437Z,12876,5.0,
1407,112016,2021-03-30T07:03:01.673104Z,2798,3.5,loads of food butmanaged to take everything with help of 'zonder honger naar bed'
1408,112014,2021-03-28T23:30:18.917807Z,12876,17.0,
1409,112013,2021-03-26T21:00:13.129302Z,6719,15.0,
1410,112026,2021-03-26T06:29:50.018776Z,13163,8.5,"a lot of baked stuff: bread 
 pastries 
 pizzas 
 delicious"
1411,112026,2021-03-26T06:55:25.823726Z,2767,6.0,"lots of bakery pizza 
 bread 
 pastries"
1412,112026,2021-03-27T09:24:49.442468Z,12876,18.0,
1413,112026,2021-03-25T21:09:39.739390Z,6719,10.0,
1414,111679,2021-03-25T22:58:27.839623Z,13163,2.5,leaves maybe spinach?
1415,111679,2021-03-26T06:53:51.799194Z,2767,1.0,"a bag of spinach 
 some cookies"
1416,105392,2021-03-31T12:23:58.247056Z,2798,4.0,"a lot of tofu 
 some noodles"
1417,101382,2021-03-29T13:11:55.365686Z,16146,3.5,
1418,100885,2021-03-26T06:52:27.076390Z,2767,2.0,"we received fermented milk 
 mushrooms 
 lettuce"
1419,105391,2021-03-07T17:33:18.790414Z,2767,1.0,"some instant noodles 
 tofu 
 korean snack corn snacks with chocolate 
 tea"
1420,99397,2021-03-29T13:11:03.804813Z,16146,3.0,
1421,99051,2021-03-05T16:53:30.559720Z,12876,4.0,
1422,98330,2021-02-26T12:12:03.125889Z,17280,15.0,
1423,105712,2021-02-24T18:38:27.530973Z,17280,6.5,"a lot of tomatoes 
 paprikas"
1424,101002,2021-02-22T22:42:50.240365Z,12884,0.0,
1425,97731,2021-02-24T18:37:47.510940Z,17280,6.5,
1426,97428,2021-02-24T18:37:41.443912Z,17280,9.5,
1427,97162,2021-03-09T19:42:17.143952Z,5888,0.0,
1428,97162,2021-03-13T14:16:38.654340Z,17580,4.5,
1429,96855,2021-02-24T18:37:31.248282Z,17280,8.5,
1430,96554,2021-02-24T18:37:23.784354Z,17280,5.5,
1431,96314,2021-03-09T19:41:53.828951Z,5888,0.0,
1432,95930,2021-02-24T18:37:15.292923Z,17280,7.0,
1433,99962,2021-02-04T11:38:58.008039Z,2798,5.0,"loads of instant noodles 
 some kind of pudding"
1434,94884,2021-02-24T18:37:04.907968Z,17280,8.0,
1435,94553,2021-02-24T18:36:26.699572Z,17280,5.5,
1436,91671,2021-01-11T11:36:40.733646Z,2798,7.0,"veggies 
 bread"
1437,91435,2021-01-06T20:49:29.041237Z,12884,0.0,
1438,87330,2020-12-22T08:17:43.658407Z,2798,7.0,
1439,85546,2020-12-10T15:59:41.753181Z,2798,10.5,"all good : loads of breads 
 some chocolates 
 veg"
1440,83381,2020-10-25T13:27:24.649271Z,17280,14.0,
1441,82692,2020-10-19T16:41:52.197013Z,17280,10.0,
1442,82057,2020-10-15T08:39:03.427361Z,17280,20.0,
1443,81410,2020-10-03T20:07:10.020125Z,17280,10.0,
1444,84861,2020-09-28T17:54:37.800352Z,15647,0.2,
1445,80706,2020-09-26T19:50:57.146743Z,17280,8.5,
1446,82597,2020-09-25T20:27:14.118985Z,2798,12.0,
1447,80272,2020-09-25T15:43:37.818638Z,17280,11.0,
1448,79692,2020-10-09T19:18:36.437770Z,16519,0.0,
1449,79493,2020-09-13T11:02:09.457656Z,17280,10.0,
1450,78059,2020-09-15T12:08:40.374958Z,12884,0.0,
1451,76126,2020-08-08T15:32:15.568694Z,9206,0.0,
1452,77966,2020-08-08T14:29:51.397392Z,9206,0.0,
1453,76360,2020-07-21T16:22:18.386177Z,2798,10.0,"got mostly junk food 
 some spices 
 soy yoghurt"
1454,75028,2020-07-10T06:47:12.428343Z,2798,9.0,"after 30 minutesgot a lot of cookies 
 some spices"
1455,73426,2020-07-05T13:30:44.270710Z,2798,10.0,
1456,74313,2020-06-30T18:07:40.125484Z,2798,0.0,
1457,70676,2020-06-13T15:41:31.186314Z,12884,0.0,
1458,74200,2020-06-09T09:39:28.624611Z,16136,0.0,
1459,69237,2020-06-23T15:16:33.792929Z,17580,10.0,
1460,73489,2020-06-09T09:34:57.128818Z,16136,1.0,"some crackers 
 bananas"
1461,72120,2020-05-18T23:26:07.177228Z,16136,0.0,we were told that someone from food saving came yesterday sunday so there is nothing to give away today
1462,67787,2020-05-17T09:28:15.657645Z,12884,0.0,"peaches 
 beans 
 biscuits"
1463,67400,2020-05-13T07:46:57.124570Z,17580,10.0,
1464,67179,2020-05-15T06:31:01.690399Z,17368,5.0,
1465,68843,2020-05-15T06:30:16.833081Z,17368,2.5,
1466,68843,2020-05-17T09:25:32.893357Z,12884,0.0,"snacks like cookies 
 biscuits but not too much"
1467,66420,2020-05-02T20:33:18.143517Z,12884,0.0,"mushrooms 
 lettuce 
 celery"
1468,68276,2020-05-02T13:33:31.369652Z,9922,5.0,seasonings
1469,68276,2020-05-12T14:53:05.439375Z,6620,0.0,junk food
1470,65965,2020-04-28T16:03:27.809405Z,6620,0.0,"lots of mushrooms 
 some fruit melon 
 little carrots"
1471,65764,2020-04-25T16:56:39.671116Z,6620,0.0,there were no food yet
1472,67765,2020-04-25T16:56:11.207362Z,6620,0.0,
1473,65070,2020-03-28T20:33:48.988810Z,9922,15.0,"got many sauces 
 tofu 
 tortillas 
 canned goods 
 pickles"
1474,67085,2020-03-25T19:16:17.113230Z,15674,0.0,
1475,62686,2020-03-30T17:39:19.300912Z,17580,0.0,
1476,64147,2020-03-17T19:23:55.756853Z,17368,2.5,
1477,64042,2020-03-16T19:36:43.387232Z,15055,4.0,"plenty of breads 
 salads 
 even bread subs"
1478,63768,2020-03-16T22:47:59.971169Z,6693,0.0,"a lot of bread 
 some yoghurt 
 salads 
 had to leave some bread causecouldn´t carry it all"
1479,63605,2020-03-12T20:53:33.058402Z,16192,0.0,"lots of bread 
 croissants"
1480,63492,2020-03-11T19:36:04.468324Z,6719,2.5,"the usual: some bread 
 salads"
1481,63394,2020-03-10T20:46:21.546197Z,16192,0.0,"a lot of bread 
 brought a lot of the bread to the plastic conference 
 it was all used for the buffet :"
1482,61565,2020-03-30T17:39:00.097246Z,17580,10.0,
1483,63378,2020-03-10T18:19:18.454510Z,15055,8.0,"he ended up gave me a lottt of packaged food with sauces 
 juices 
 some apples"
1484,63254,2020-03-09T18:11:46.897840Z,15055,0.5,"there were a few bags of packaged bread 
 mozzarella cheese"
1485,62813,2020-03-04T23:07:26.434389Z,15055,2.0,
1486,61564,2020-03-04T06:15:23.707648Z,15055,10.0,"there were a lot of food: fruit banana 
 mushrooms 
 veggie 
 salad 
 even some hotdog breads 
 also always good to bring a knife with you when saving food at medi 
 spending sometime sorting out the good/bad ones can save a lot more food"
1487,61564,2020-03-30T17:38:39.966755Z,17580,15.0,
1488,61888,2020-02-26T17:35:08.242333Z,3304,4.0,"lots of bread 
 sushi"
1489,61854,2020-03-01T10:01:25.613158Z,9698,1.5,"salami 
 yogurt"
1490,61779,2020-02-23T19:46:03.326313Z,17279,10.0,"a lot of bread 
 all bread actually"
1491,59554,2020-02-22T16:48:13.239351Z,15055,5.0,"lots of veggie 
 mushrooms 
 some fruits as well"
1492,61401,2020-02-26T17:34:24.701272Z,3304,3.5,"took lots of croissants 
 bread 
 lettuce"
1493,63119,2020-02-19T16:44:32.053608Z,15055,3.0,"combination of interesting package foods 
 including frozen squid 
 chocolate haha"
1494,61176,2020-02-17T21:01:23.029382Z,15055,0.0,
1495,61176,2020-02-26T17:33:25.000642Z,3304,0.0,
1496,61112,2020-02-17T16:13:34.309357Z,9698,6.0,bread
1497,61112,2020-03-02T13:50:27.490890Z,6719,0.0,
1498,58895,2020-02-15T17:52:09.526261Z,15055,5.0,"all veggie 
 tomato 
 spinach 
 mushrooms 
 had to stay a while to select the edible ones"
1499,60828,2020-02-13T19:23:39.510744Z,15055,5.0,"some yoghurt 
 veggie 
 some bread too but not as much as usual :"
1500,63117,2020-02-13T19:22:33.417192Z,15055,2.0,"then he gave us some tropical fruits 
 package food"
1501,63117,2020-02-13T12:46:02.699018Z,9698,1.0,
1502,60345,2020-02-08T21:42:11.161199Z,15055,8.0,"even more breads 
 croissants than the other day 
 some cow milk 
 packaged meat as well"
1503,60099,2020-02-06T19:27:31.217277Z,15055,4.0,
1504,59997,2020-02-06T14:51:41.821431Z,12976,0.0,
1505,57548,2020-02-02T11:10:09.784500Z,9698,6.0,"lots of salami 
 mushrooms 
 cheese 
 some other fruits 
 vegetables"
1506,59265,2020-01-30T11:43:37.335310Z,9698,10.0,
1507,58929,2020-01-26T11:27:29.828214Z,6719,6.0,"1 big shopping bag of breads half a shopping bag of 'koffiekoeken' 
 some bread to agora"
1508,58716,2020-01-24T19:14:02.172704Z,17280,3.0,"a lot of croissants 
 a little bread"
1509,57960,2020-01-15T20:56:02.075080Z,16233,8.0,"breads 
 sushi"
1510,57805,2020-01-15T17:02:07.517242Z,9206,0.0,"full of cookies 
 noodles 
 two jars of spicy sauce"
1511,55722,2020-01-15T20:58:20.197077Z,16233,5.0,other veggies
1512,55722,2020-01-23T10:11:07.724387Z,17580,2.0,always lots of veggies
1513,57738,2020-01-15T20:59:22.754934Z,16233,5.0,
1514,56215,2020-01-18T08:51:06.451217Z,17368,14.0,"lot of veggies 
 some fruit"
1515,57562,2020-01-11T19:21:13.935563Z,16554,2.0,got bread
1516,55493,2020-01-18T08:50:31.018330Z,17368,15.0,
1517,57330,2020-01-10T13:33:38.126752Z,17368,1.5,"a bit of bread not too much croissants 
 packaged salad"
1518,57094,2020-01-08T20:21:25.950229Z,16233,16.0,
1519,55071,2020-01-07T18:33:32.436928Z,17368,0.0,
1520,57022,2020-01-07T12:33:15.340043Z,16233,10.5,
1521,55543,2020-01-07T12:31:48.873891Z,16233,20.5,
1522,56471,2020-01-23T14:58:19.401585Z,6719,0.0,
1523,54891,2019-12-30T11:43:35.284431Z,6719,3.5,"roughly one box of somewhat-ok fruits saved from the veggie stall at the far end of the market 
 a box of kaki/persimmon saved from the veggie stall at the corner in front of the church 
 a slice of cheese saved from the cheese stall near the church"
1524,56097,2019-12-28T10:22:15.074384Z,6719,20.0,"3+ big shopping bags of bread 
 1 big shopping bag of salads 
 1 shopping bag of bananas easily 10kg of bananas"
1525,55429,2019-12-21T14:51:16.748911Z,9698,12.0,"3 shopping bags full of breadsies 
 some salads"
1526,54863,2019-12-15T21:19:09.894539Z,2871,0.0,"there was too much bread though 
 took the extra amount to the bread box at agora"
1527,54783,2019-12-13T19:48:12.022722Z,8276,0.0,"it was mostly bread 
 a couple of salads"
1528,54651,2019-12-15T15:10:55.083952Z,17280,3.5,
1529,54561,2019-12-12T08:45:43.321862Z,16233,5.0,
1530,54561,2019-12-17T15:55:09.559977Z,17262,0.0,
1531,54449,2019-12-12T08:47:22.236148Z,16233,8.0,mainly breads
1532,54414,2019-12-12T08:46:28.180336Z,16233,0.0,
1533,54224,2019-12-10T11:37:30.131236Z,2871,0.0,
1534,52831,2019-12-10T10:15:10.736538Z,16233,26.0,"it was mostly fruits; strawberry's 
 banana's"
1535,53093,2019-12-08T10:48:14.059915Z,17280,20.0,too much food to take only in 2
1536,54041,2019-12-08T08:29:16.970938Z,9922,6.0,"there was mainly canned goods 
 they don't always have food to give us"
1537,53879,2019-12-06T10:47:27.647411Z,16233,8.0,"not that much bread 
 lots of fruit packages"
1538,53091,2019-12-03T19:48:22.346472Z,13042,12.0,"a lot of grapes 
 tomatoes 
 apples 
 champignon mushrooms 
 potatoes 
 melons"
1539,53679,2019-12-06T10:49:38.975408Z,16233,5.0,
1540,53588,2019-12-02T20:31:21.537156Z,2871,0.0,
1541,53588,2019-12-08T08:19:47.975935Z,9922,3.0,"lots of bananas 
 eggs"
1542,52654,2019-12-06T10:50:11.037801Z,16233,30.0,
1543,53416,2019-11-30T12:24:11.229502Z,9922,3.0,
1544,53416,2019-12-06T10:53:37.437347Z,16233,5.0,i wonder if he still feels like he’s saving food
1545,53349,2019-11-28T21:31:45.862968Z,13042,4.0,"few things: soup 
 bananas 
 cookies 
 broccoli 
 meat 
 a lot of bread left some in pangea"
1546,53254,2019-11-28T08:41:10.733194Z,17761,5.0,"three bags of salads 
 5 of cheese 
 chicken 
 sushi 
 loads of bread"
1547,53088,2019-11-26T19:57:01.782232Z,17280,10.0,"veggies mushroom 
 yoghurt"
1548,52853,2019-11-30T12:22:27.532208Z,9922,0.5,she was confused since there were already 2 people inside getting kind of choosing the bread
1549,52804,2019-11-23T21:25:25.089221Z,17279,0.5,"two salad bags 
 2 pcs of bread"
